"","x"
"17781",24.4
"17782",24.4
"17783",24.4
"17784",24.4
"17785",24.3
"17786",24.3
"17787",24.3
"17788",24.3
"17789",24.3
"17790",24.3
"17791",24.3
"17792",24.3
"17793",24.3
"17794",24.3
"17795",24.3
"17796",24.3
"17797",24.3
"17798",24.3
"17799",24.3
"17800",24.3
"17801",24.3
"17802",24.3
"17803",24.3
"17804",24.3
"17805",24.3
"17806",24.3
"17807",24.3
"17808",24.3
"17809",24.3
"17810",24.3
"17811",24.3
"17812",24.2
"17813",24.2
"17814",24.2
"17815",24.2
"17816",24.2
"17817",24.2
"17818",24.2
"17819",24.2
"17820",24.2
"17821",24.2
"17822",24.2
"17823",24.2
"17824",24.2
"17825",24.2
"17826",24.2
"17827",24.2
"17828",24.2
"17829",24.2
"17830",24.2
"17831",24.2
"17832",24.2
"17833",24.2
"17834",24.2
"17835",24.2
"17836",24.2
"17837",24.2
"17838",24.2
"17839",24.2
"17840",24.1
"17841",24.1
"17842",24.1
"17843",24.1
"17844",24.1
"17845",24.1
"17846",24.1
"17847",24.1
"17848",24.1
"17849",24.1
"17850",24.1
"17851",24.1
"17852",24.1
"17853",24.1
"17854",24.1
"17855",24.1
"17856",24.1
"17857",24.1
"17858",24.1
"17859",24.1
"17860",24.1
"17861",24.1
"17862",24.1
"17863",24.1
"17864",24.1
"17865",24.1
"17866",24.1
"17867",24
"17868",24
"17869",24
"17870",24
"17871",24
"17872",24
"17873",24
"17874",24
"17875",24
"17876",24
"17877",24
"17878",24
"17879",24
"17880",24
"17881",24
"17882",24
"17883",24
"17884",24
"17885",24
"17886",24
"17887",24
"17888",24
"17889",24
"17890",24
"17891",24
"17892",24
"17893",24
"17894",23.9
"17895",23.9
"17896",23.9
"17897",23.9
"17898",23.9
"17899",23.9
"17900",23.9
"17901",23.9
"17902",23.9
"17903",23.9
"17904",23.9
"17905",23.9
"17906",23.9
"17907",23.9
"17908",23.9
"17909",23.9
"17910",23.9
"17911",23.9
"17912",23.9
"17913",23.9
"17914",23.9
"17915",23.9
"17916",23.9
"17917",23.9
"17918",23.9
"17919",23.9
"17920",23.9
"17921",23.9
"17922",23.8
"17923",23.8
"17924",23.8
"17925",23.8
"17926",23.8
"17927",23.8
"17928",23.8
"17929",23.8
"17930",23.8
"17931",23.8
"17932",23.8
"17933",23.8
"17934",23.8
"17935",23.8
"17936",23.8
"17937",23.8
"17938",23.8
"17939",23.8
"17940",23.8
"17941",23.8
"17942",23.8
"17943",23.8
"17944",23.8
"17945",23.8
"17946",23.8
"17947",23.8
"17948",23.8
"17949",23.7
"17950",23.7
"17951",23.7
"17952",23.7
"17953",23.7
"17954",23.7
"17955",23.7
"17956",23.7
"17957",23.7
"17958",23.7
"17959",23.7
"17960",23.7
"17961",23.7
"17962",23.7
"17963",23.7
"17964",23.7
"17965",23.7
"17966",23.7
"17967",23.7
"17968",23.7
"17969",23.7
"17970",23.7
"17971",23.7
"17972",23.7
"17973",23.7
"17974",23.7
"17975",23.7
"17976",23.7
"17977",23.6
"17978",23.6
"17979",23.6
"17980",23.6
"17981",23.6
"17982",23.6
"17983",23.6
"17984",23.6
"17985",23.6
"17986",23.6
"17987",23.6
"17988",23.6
"17989",23.6
"17990",23.6
"17991",23.6
"17992",23.6
"17993",23.6
"17994",23.6
"17995",23.6
"17996",23.6
"17997",23.6
"17998",23.6
"17999",23.6
"18000",23.6
"18001",23.6
"18002",23.6
"18003",23.6
"18004",23.5
"18005",23.5
"18006",23.5
"18007",23.5
"18008",23.5
"18009",23.5
"18010",23.5
"18011",23.5
"18012",23.5
"18013",23.5
"18014",23.5
"18015",23.5
"18016",23.5
"18017",23.5
"18018",23.5
"18019",23.5
"18020",23.5
"18021",23.5
"18022",23.5
"18023",23.5
"18024",23.5
"18025",23.5
"18026",23.5
"18027",23.5
"18028",23.5
"18029",23.5
"18030",23.5
"18031",23.5
"18032",23.4
"18033",23.4
"18034",23.4
"18035",23.4
"18036",23.4
"18037",23.4
"18038",23.4
"18039",23.4
"18040",23.4
"18041",23.4
"18042",23.4
"18043",23.4
"18044",23.4
"18045",23.4
"18046",23.4
"18047",23.4
"18048",23.4
"18049",23.4
"18050",23.4
"18051",23.4
"18052",23.4
"18053",23.4
"18054",23.4
"18055",23.4
"18056",23.4
"18057",23.4
"18058",23.4
"18059",23.3
"18060",23.3
"18061",23.3
"18062",23.3
"18063",23.3
"18064",23.3
"18065",23.3
"18066",23.3
"18067",23.3
"18068",23.3
"18069",23.3
"18070",23.3
"18071",23.3
"18072",23.3
"18073",23.3
"18074",23.3
"18075",23.3
"18076",23.3
"18077",23.3
"18078",23.3
"18079",23.3
"18080",23.3
"18081",23.3
"18082",23.3
"18083",23.3
"18084",23.3
"18085",23.3
"18086",23.3
"18087",23.2
"18088",23.2
"18089",23.2
"18090",23.2
"18091",23.2
"18092",23.2
"18093",23.2
"18094",23.2
"18095",23.2
"18096",23.2
"18097",23.2
"18098",23.2
"18099",23.2
"18100",23.2
"18101",23.2
"18102",23.2
"18103",23.2
"18104",23.2
"18105",23.2
"18106",23.2
"18107",23.2
"18108",23.2
"18109",23.2
"18110",23.2
"18111",23.2
"18112",23.2
"18113",23.2
"18114",23.1
"18115",23.1
"18116",23.1
"18117",23.1
"18118",23.1
"18119",23.1
"18120",23.1
"18121",23.1
"18122",23.1
"18123",23.1
"18124",23.1
"18125",23.1
"18126",23.1
"18127",23.1
"18128",23.1
"18129",23.1
"18130",23.1
"18131",23.1
"18132",23.1
"18133",23.1
"18134",23.1
"18135",23.1
"18136",23.1
"18137",23.1
"18138",23.1
"18139",23.1
"18140",23.1
"18141",23
"18142",23
"18143",23
"18144",23
"18145",23
"18146",23
"18147",23
"18148",23
"18149",23
"18150",23
"18151",23
"18152",23
"18153",23
"18154",23
"18155",23
"18156",23
"18157",23
"18158",23
"18159",23
"18160",23
"18161",23
"18162",23
"18163",23
"18164",23
"18165",23
"18166",23
"18167",23
"18168",23
"18169",22.9
"18170",22.9
"18171",22.9
"18172",22.9
"18173",22.9
"18174",22.9
"18175",22.9
"18176",22.9
"18177",22.9
"18178",22.9
"18179",22.9
"18180",22.9
"18181",22.9
"18182",22.9
"18183",22.9
"18184",22.9
"18185",22.9
"18186",22.9
"18187",22.9
"18188",22.9
"18189",22.9
"18190",22.9
"18191",22.9
"18192",22.9
"18193",22.9
"18194",22.9
"18195",22.9
"18196",22.8
"18197",22.8
"18198",22.8
"18199",22.8
"18200",22.8
"18201",22.8
"18202",22.8
"18203",22.8
"18204",22.8
"18205",22.8
"18206",22.8
"18207",22.8
"18208",22.8
"18209",22.8
"18210",22.8
"18211",22.8
"18212",22.8
"18213",22.8
"18214",22.8
"18215",22.8
"18216",22.8
"18217",22.8
"18218",22.8
"18219",22.8
"18220",22.8
"18221",22.8
"18222",22.8
"18223",22.8
"18224",22.7
"18225",22.7
"18226",22.7
"18227",22.7
"18228",22.7
"18229",22.7
"18230",22.7
"18231",22.7
"18232",22.7
"18233",22.7
"18234",22.7
"18235",22.7
"18236",22.7
"18237",22.7
"18238",22.7
"18239",22.7
"18240",22.7
"18241",22.7
"18242",22.7
"18243",22.7
"18244",22.7
"18245",22.7
"18246",22.7
"18247",22.7
"18248",22.7
"18249",22.7
"18250",22.7
"18251",22.6
"18252",22.6
"18253",22.6
"18254",22.6
"18255",22.6
"18256",22.6
"18257",22.6
"18258",22.6
"18259",22.6
"18260",22.6
"18261",22.6
"18262",22.6
"18263",22.6
"18264",22.6
"18265",22.6
"18266",22.6
"18267",22.6
"18268",22.6
"18269",22.6
"18270",22.6
"18271",22.6
"18272",22.6
"18273",22.6
"18274",22.6
"18275",22.6
"18276",22.6
"18277",22.6
"18278",22.6
"18279",22.5
"18280",22.5
"18281",22.5
"18282",22.5
"18283",22.5
"18284",22.5
"18285",22.5
"18286",22.5
"18287",22.5
"18288",22.5
"18289",22.5
"18290",22.5
"18291",22.5
"18292",22.5
"18293",22.5
"18294",22.5
"18295",22.5
"18296",22.5
"18297",22.5
"18298",22.5
"18299",22.5
"18300",22.5
"18301",22.5
"18302",22.5
"18303",22.5
"18304",22.5
"18305",22.5
"18306",22.4
"18307",22.4
"18308",22.4
"18309",22.4
"18310",22.4
"18311",22.4
"18312",22.4
"18313",22.4
"18314",22.4
"18315",22.4
"18316",22.4
"18317",22.4
"18318",22.4
"18319",22.4
"18320",22.4
"18321",22.4
"18322",22.4
"18323",22.4
"18324",22.4
"18325",22.4
"18326",22.4
"18327",22.4
"18328",22.4
"18329",22.4
"18330",22.4
"18331",22.4
"18332",22.4
"18333",22.3
"18334",22.3
"18335",22.3
"18336",22.3
"18337",22.3
"18338",22.3
"18339",22.3
"18340",22.3
"18341",22.3
"18342",22.3
"18343",22.3
"18344",22.3
"18345",22.3
"18346",22.3
"18347",22.3
"18348",22.3
"18349",22.3
"18350",22.3
"18351",22.3
"18352",22.3
"18353",22.3
"18354",22.3
"18355",22.3
"18356",22.3
"18357",22.3
"18358",22.3
"18359",22.3
"18360",22.3
"18361",22.2
"18362",22.2
"18363",22.2
"18364",22.2
"18365",22.2
"18366",22.2
"18367",22.2
"18368",22.2
"18369",22.2
"18370",22.2
"18371",22.2
"18372",22.2
"18373",22.2
"18374",22.2
"18375",22.2
"18376",22.2
"18377",22.2
"18378",22.2
"18379",22.2
"18380",22.2
"18381",22.2
"18382",22.2
"18383",22.2
"18384",22.2
"18385",22.2
"18386",22.2
"18387",22.2
"18388",22.1
"18389",22.1
"18390",22.1
"18391",22.1
"18392",22.1
"18393",22.1
"18394",22.1
"18395",22.1
"18396",22.1
"18397",22.1
"18398",22.1
"18399",22.1
"18400",22.1
"18401",22.1
"18402",22.1
"18403",22.1
"18404",22.1
"18405",22.1
"18406",22.1
"18407",22.1
"18408",22.1
"18409",22.1
"18410",22.1
"18411",22.1
"18412",22.1
"18413",22.1
"18414",22.1
"18415",22.1
"18416",22
"18417",22
"18418",22
"18419",22
"18420",22
"18421",22
"18422",22
"18423",22
"18424",22
"18425",22
"18426",22
"18427",22
"18428",22
"18429",22
"18430",21
"18431",21.5
"18432",21
"18433",21.5
"18434",21
"18435",22
"18436",20.5
"18437",21.5
"18438",21
"18439",21.5
"18440",21
"18441",21
"18442",21
"18443",21.5
"18444",21
"18445",21.5
"18446",21
"18447",21.5
"18448",21
"18449",21
"18450",22
"18451",21.5
"18452",21.5
"18453",22
"18454",22
"18455",22
"18456",22.5
"18457",22.5
"18458",22.5
"18459",23
"18460",23
"18461",23
"18462",23
"18463",23
"18464",23
"18465",23
"18466",23
"18467",23
"18468",23
"18469",23
"18470",23
"18471",23
"18472",23
"18473",23
"18474",23
"18475",23
"18476",23
"18477",23
"18478",23
"18479",23
"18480",23
"18481",23
"18482",23
"18483",23
"18484",22.5
"18485",22.5
"18486",22.5
"18487",22.5
"18488",22.5
"18489",23
"18490",22.5
"18491",22.5
"18492",22.5
"18493",22.5
"18494",22.5
"18495",22.5
"18496",22.5
"18497",22.5
"18498",22.5
"18499",22.5
"18500",22.5
"18501",22.5
"18502",22
"18503",22.5
"18504",22
"18505",21.5
"18506",21.5
"18507",21.5
"18508",21.5
"18509",21.5
"18510",21.5
"18511",21.5
"18512",22
"18513",22
"18514",22
"18515",22.5
"18516",22.5
"18517",22.5
"18518",21.5
"18519",22
"18520",21
"18521",22
"18522",20.5
"18523",21.5
"18524",22
"18525",21.5
"18526",21.5
"18527",21.5
"18528",21.5
"18529",21
"18530",21
"18531",21
"18532",21
"18533",21
"18534",21
"18535",21
"18536",21
"18537",21
"18538",21
"18539",21
"18540",21
"18541",21
"18542",21
"18543",21
"18544",21
"18545",21.1
"18546",21.1
"18547",21.1
"18548",21.1
"18549",21.1
"18550",21.1
"18551",21.1
"18552",21.1
"18553",21.1
"18554",21.1
"18555",21.1
"18556",21.1
"18557",21.1
"18558",21.1
"18559",21.1
"18560",21.1
"18561",21.1
"18562",21.1
"18563",21.1
"18564",21.1
"18565",21.1
"18566",21.1
"18567",21.1
"18568",21.1
"18569",21.1
"18570",21.1
"18571",21.1
"18572",21.1
"18573",21.1
"18574",21.2
"18575",21.2
"18576",21.2
"18577",21.2
"18578",21.2
"18579",21.2
"18580",21.2
"18581",21.2
"18582",21.2
"18583",21.2
"18584",21.2
"18585",21.2
"18586",21.2
"18587",21.2
"18588",21.2
"18589",21.2
"18590",21.2
"18591",21.2
"18592",21.2
"18593",21.2
"18594",21.2
"18595",21.2
"18596",21.2
"18597",21.2
"18598",21.2
"18599",21.2
"18600",21.2
"18601",21.2
"18602",21.2
"18603",21.3
"18604",21.3
"18605",21.3
"18606",21.3
"18607",21.3
"18608",21.3
"18609",21.3
"18610",21.3
"18611",21.3
"18612",21.3
"18613",21.3
"18614",21.3
"18615",21.3
"18616",21.3
"18617",21.3
"18618",21.3
"18619",21.3
"18620",21.3
"18621",21.3
"18622",21.3
"18623",21.3
"18624",21.3
"18625",21.3
"18626",21.3
"18627",21.3
"18628",21.3
"18629",21.3
"18630",21.3
"18631",21.3
"18632",21.3
"18633",21.4
"18634",21.4
"18635",21.4
"18636",21.4
"18637",21.4
"18638",21.4
"18639",21.4
"18640",21.4
"18641",21.4
"18642",21.4
"18643",21.4
"18644",21.4
"18645",21.4
"18646",21.4
"18647",21.4
"18648",21.4
"18649",21.4
"18650",21.4
"18651",21.4
"18652",21.4
"18653",21.4
"18654",21.4
"18655",21.4
"18656",21.4
"18657",21.4
"18658",21.4
"18659",21.4
"18660",21.4
"18661",21.4
"18662",21.5
"18663",21.5
"18664",21.5
"18665",21.5
"18666",21.5
"18667",21.5
"18668",21.5
"18669",21.5
"18670",21.5
"18671",21.5
"18672",21.5
"18673",21.5
"18674",21.5
"18675",21.5
"18676",21.5
"18677",21.5
"18678",21.5
"18679",21.5
"18680",21.5
"18681",21.5
"18682",21.5
"18683",21.5
"18684",21.5
"18685",21.5
"18686",21.5
"18687",21.5
"18688",21.5
"18689",21.5
"18690",21.5
"18691",21.6
"18692",21.6
"18693",21.6
"18694",21.6
"18695",21.6
"18696",21.6
"18697",21.6
"18698",21.6
"18699",21.6
"18700",21.6
"18701",21.6
"18702",21.6
"18703",21.6
"18704",21.6
"18705",21.6
"18706",21.6
"18707",21.6
"18708",21.6
"18709",21.6
"18710",21.6
"18711",21.6
"18712",21.6
"18713",21.6
"18714",21.6
"18715",21.6
"18716",21.6
"18717",21.6
"18718",21.6
"18719",21.6
"18720",21.7
"18721",21.7
"18722",21.7
"18723",21.7
"18724",21.7
"18725",21.7
"18726",21.7
"18727",21.7
"18728",21.7
"18729",21.7
"18730",21.7
"18731",21.7
"18732",21.7
"18733",21.7
"18734",21.7
"18735",21.7
"18736",21.7
"18737",21.7
"18738",21.7
"18739",21.7
"18740",21.7
"18741",21.7
"18742",21.7
"18743",21.7
"18744",21.7
"18745",21.7
"18746",21.7
"18747",21.7
"18748",21.7
"18749",21.8
"18750",21.8
"18751",21.8
"18752",21.8
"18753",21.8
"18754",21.8
"18755",21.8
"18756",21.8
"18757",21.8
"18758",21.8
"18759",21.8
"18760",21.8
"18761",21.8
"18762",21.8
"18763",21.8
"18764",21.8
"18765",21.8
"18766",21.8
"18767",21.8
"18768",21.8
"18769",21.8
"18770",21.8
"18771",21.8
"18772",21.8
"18773",21.8
"18774",21.8
"18775",21.8
"18776",21.8
"18777",21.8
"18778",21.8
"18779",21.9
"18780",21.9
"18781",21.9
"18782",21.9
"18783",21.9
"18784",21.9
"18785",21.9
"18786",21.9
"18787",21.9
"18788",21.9
"18789",21.9
"18790",21.9
"18791",21.9
"18792",21.9
"18793",21.9
"18794",21.9
"18795",21.9
"18796",21.9
"18797",21.9
"18798",21.9
"18799",21.9
"18800",21.9
"18801",21.9
"18802",21.9
"18803",21.9
"18804",21.9
"18805",21.9
"18806",21.9
"18807",21.9
"18808",22
"18809",22
"18810",22
"18811",22
"18812",22
"18813",22
"18814",22
"18815",22
"18816",22
"18817",22
"18818",22
"18819",22
"18820",22
"18821",22
"18822",22
"18823",22
"18824",22
"18825",22
"18826",22
"18827",21.5
"18828",22
"18829",22
"18830",21.5
"18831",22
"18832",21.5
"18833",22
"18834",21.5
"18835",22
"18836",22
"18837",22.5
"18838",22.5
"18839",23
"18840",23
"18841",23
"18842",23
"18843",23
"18844",23
"18845",23
"18846",23.5
"18847",23.5
"18848",23
"18849",23.5
"18850",23.5
"18851",23
"18852",23
"18853",23
"18854",23.5
"18855",23
"18856",23
"18857",23
"18858",23
"18859",23
"18860",23
"18861",23
"18862",23
"18863",23
"18864",23
"18865",23
"18866",23
"18867",23
"18868",23
"18869",23
"18870",23
"18871",23
"18872",23
"18873",23
"18874",23
"18875",23
"18876",23
"18877",23
"18878",23
"18879",22.5
"18880",22.5
"18881",22.5
"18882",22.5
"18883",22.5
"18884",22.5
"18885",22.5
"18886",22.5
"18887",22.5
"18888",22.5
"18889",21.5
"18890",21.5
"18891",21.5
"18892",21.5
"18893",21.5
"18894",21.5
"18895",21.5
"18896",21.5
"18897",21.5
"18898",22
"18899",22
"18900",22
"18901",22
"18902",22.5
"18903",22.5
"18904",22.5
"18905",22
"18906",22.5
"18907",21
"18908",22
"18909",22
"18910",21.5
"18911",22.5
"18912",21.5
"18913",22
"18914",21
"18915",22.5
"18916",21
"18917",22.5
"18918",22
"18919",21
"18920",22.5
"18921",21
"18922",22.5
"18923",21
"18924",22
"18925",21.5
"18926",22.5
"18927",21
"18928",22.5
"18929",22
"18930",21.5
"18931",22.5
"18932",22
"18933",22.5
"18934",22.5
"18935",22.5
"18936",22.5
"18937",22.5
"18938",23
"18939",22.5
"18940",23
"18941",23
"18942",22.5
"18943",23
"18944",23
"18945",23
"18946",23
"18947",23
"18948",22.5
"18949",22.5
"18950",22.5
"18951",22.5
"18952",22.5
"18953",22.5
"18954",22.5
"18955",22.5
"18956",22.5
"18957",22.5
"18958",22.5
"18959",22.5
"18960",22.5
"18961",22.5
"18962",22.5
"18963",22.5
"18964",22.5
"18965",22
"18966",22
"18967",22.5
"18968",22.5
"18969",22
"18970",22
"18971",22
"18972",22
"18973",22
"18974",22
"18975",22
"18976",22
"18977",22
"18978",22
"18979",22
"18980",22
"18981",22
"18982",22
"18983",22
"18984",21.5
"18985",21
"18986",21
"18987",21
"18988",21
"18989",21.5
"18990",21.5
"18991",21.5
"18992",21.5
"18993",22
"18994",22
"18995",22
"18996",22
"18997",22.5
"18998",22.5
"18999",22.5
"19000",23
"19001",23
"19002",23
"19003",23.5
"19004",23.5
"19005",23.5
"19006",23.5
"19007",23.5
"19008",23.5
"19009",23
"19010",23.5
"19011",23.5
"19012",23.5
"19013",23.5
"19014",23.5
"19015",23.5
"19016",23.5
"19017",23.5
"19018",23
"19019",23
"19020",23.5
"19021",23.5
"19022",23.5
"19023",23
"19024",23
"19025",23
"19026",23.5
"19027",23
"19028",23
"19029",23.5
"19030",23.5
"19031",23.5
"19032",23.5
"19033",23.5
"19034",23.5
"19035",23.5
"19036",23.5
"19037",24
"19038",23.5
"19039",23.5
"19040",23.5
"19041",24
"19042",24
"19043",24
"19044",24
"19045",24
"19046",23.5
"19047",23.5
"19048",23.5
"19049",23.5
"19050",23.5
"19051",23.5
"19052",23.5
"19053",23.5
"19054",23.5
"19055",23.5
"19056",23.5
"19057",23.5
"19058",23.5
"19059",23.5
"19060",23.5
"19061",23.5
"19062",23.5
"19063",23.5
"19064",23.5
"19065",23.5
"19066",23.5
"19067",23
"19068",23.5
"19069",23.5
"19070",23
"19071",23
"19072",23
"19073",23
"19074",23
"19075",23
"19076",23
"19077",23
"19078",23
"19079",22.5
"19080",22.5
"19081",22
"19082",22
"19083",22
"19084",22
"19085",22
"19086",22
"19087",22
"19088",22.5
"19089",22.5
"19090",23
"19091",22
"19092",22.5
"19093",23
"19094",23
"19095",23.5
"19096",23.5
"19097",23.5
"19098",23
"19099",23
"19100",23
"19101",23
"19102",23
"19103",23
"19104",23.5
"19105",23.5
"19106",23.5
"19107",23.5
"19108",23.5
"19109",23.5
"19110",24
"19111",24
"19112",24
"19113",24
"19114",24.5
"19115",24
"19116",24
"19117",24
"19118",24
"19119",24
"19120",24
"19121",24
"19122",24
"19123",24
"19124",23.5
"19125",23.5
"19126",24
"19127",24
"19128",24
"19129",24
"19130",24.5
"19131",24
"19132",24
"19133",24.5
"19134",24.5
"19135",24.5
"19136",24.5
"19137",24.5
"19138",24.5
"19139",24.5
"19140",24.5
"19141",24.5
"19142",24.5
"19143",24.5
"19144",24.5
"19145",24.5
"19146",24.5
"19147",24.5
"19148",24.5
"19149",24.5
"19150",24.5
"19151",24.5
"19152",24.5
"19153",24.5
"19154",24.5
"19155",24.5
"19156",24.5
"19157",24.5
"19158",25
"19159",24.5
"19160",24.5
"19161",24.5
"19162",24.5
"19163",24.5
"19164",24.5
"19165",24.5
"19166",24.5
"19167",24.5
"19168",25
"19169",25
"19170",25
"19171",25
"19172",25
"19173",25
"19174",25
"19175",25
"19176",24
"19177",22
"19178",21.5
"19179",22
"19180",21
"19181",21.5
"19182",22.5
"19183",22
"19184",21
"19185",22
"19186",21.5
"19187",22
"19188",22
"19189",22
"19190",22
"19191",22
"19192",22
"19193",22
"19194",22
"19195",22
"19196",22
"19197",22
"19198",22
"19199",22
"19200",22
"19201",21.5
"19202",22
"19203",21.5
"19204",22
"19205",21
"19206",22.5
"19207",21.5
"19208",22.5
"19209",23
"19210",23
"19211",23
"19212",23.5
"19213",24
"19214",24
"19215",24
"19216",24
"19217",24
"19218",24
"19219",24
"19220",23.5
"19221",23.5
"19222",23.5
"19223",23.5
"19224",23.5
"19225",23.5
"19226",23.5
"19227",23.5
"19228",23.5
"19229",23.5
"19230",23.5
"19231",23.5
"19232",23.5
"19233",23.5
"19234",23.5
"19235",23.5
"19236",23.5
"19237",23.5
"19238",23.5
"19239",23.5
"19240",23.5
"19241",23.5
"19242",23.5
"19243",23.5
"19244",23.5
"19245",23.5
"19246",23.5
"19247",23.5
"19248",23.5
"19249",23.5
"19250",23.5
"19251",23.5
"19252",23
"19253",23.5
"19254",23
"19255",23
"19256",23
"19257",23
"19258",23
"19259",23.5
"19260",23
"19261",23
"19262",23
"19263",23
"19264",23
"19265",23
"19266",23
"19267",23
"19268",23
"19269",22.5
"19270",23
"19271",23
"19272",23
"19273",23
"19274",22.5
"19275",22.5
"19276",22.5
"19277",22.5
"19278",22.5
"19279",22.5
"19280",22.5
"19281",22.5
"19282",22.5
"19283",23
"19284",23
"19285",23
"19286",23
"19287",23
"19288",23
"19289",23
"19290",23.5
"19291",23.5
"19292",23.5
"19293",23.5
"19294",23.5
"19295",23.5
"19296",23.5
"19297",23.5
"19298",24
"19299",24
"19300",24
"19301",24
"19302",24
"19303",24
"19304",24
"19305",23.5
"19306",23.5
"19307",23.5
"19308",23.5
"19309",23.5
"19310",23.5
"19311",23.5
"19312",23.5
"19313",23.5
"19314",23
"19315",23.5
"19316",23
"19317",23
"19318",23
"19319",23
"19320",23
"19321",23
"19322",23
"19323",22.5
"19324",23
"19325",23
"19326",22.5
"19327",22.5
"19328",23
"19329",22.5
"19330",22.5
"19331",22.5
"19332",22.5
"19333",22.5
"19334",22.5
"19335",22.5
"19336",22
"19337",22
"19338",22
"19339",22
"19340",22
"19341",22
"19342",22
"19343",22
"19344",22
"19345",22
"19346",22
"19347",21.5
"19348",21.5
"19349",21.5
"19350",21.5
"19351",21.5
"19352",21.5
"19353",21.5
"19354",21.5
"19355",21.5
"19356",21.5
"19357",21.5
"19358",21.5
"19359",21.5
"19360",21.5
"19361",21
"19362",21
"19363",21
"19364",21.5
"19365",21
"19366",21
"19367",21
"19368",21
"19369",21
"19370",21
"19371",21
"19372",21
"19373",21
"19374",21
"19375",21
"19376",21
"19377",21.5
"19378",21.5
"19379",21.5
"19380",21.5
"19381",21.5
"19382",21.5
"19383",21.5
"19384",22
"19385",22
"19386",22
"19387",22
"19388",22
"19389",22
"19390",22.5
"19391",22.5
"19392",22.5
"19393",22.5
"19394",22.5
"19395",22.5
"19396",23
"19397",23
"19398",23
"19399",23
"19400",23.5
"19401",23.5
"19402",23.5
"19403",23.5
"19404",24
"19405",24
"19406",24
"19407",24
"19408",24
"19409",24
"19410",24
"19411",24
"19412",23.5
"19413",23.5
"19414",23.5
"19415",23.5
"19416",23.5
"19417",23.5
"19418",23.5
"19419",23.5
"19420",23
"19421",23.5
"19422",23
"19423",23
"19424",23
"19425",23
"19426",23
"19427",23
"19428",23
"19429",23
"19430",22.5
"19431",22.5
"19432",22.5
"19433",22.5
"19434",22.5
"19435",22.5
"19436",22.5
"19437",22.5
"19438",22
"19439",22.5
"19440",22
"19441",22
"19442",22
"19443",22
"19444",22
"19445",22
"19446",22
"19447",22
"19448",22
"19449",22
"19450",22
"19451",22
"19452",22
"19453",22
"19454",22
"19455",22
"19456",22
"19457",21.5
"19458",21.5
"19459",21.5
"19460",22
"19461",22
"19462",21.5
"19463",21.5
"19464",22
"19465",21.5
"19466",21.5
"19467",21.5
"19468",21.5
"19469",21.5
"19470",21.5
"19471",21.5
"19472",22
"19473",21.5
"19474",21.5
"19475",22
"19476",22
"19477",22.5
"19478",22.5
"19479",22.5
"19480",23
"19481",23
"19482",23
